SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Return,4597LD(2)C-RETURN,7/13/2008,,8957,Nitronex Corporation,United States,NORTH AMERICA,MWO-225-TLW,MWO-TERM,MWO for MIC/PCB; Term/Locked/Win,000-2300-00,AWR,2,2100,210,3780,Normal
Invoice,5592TI-2,7/16/2008,1541,551,Rohde & Schwarz,Germany,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,RES30,2,11466,60.2,22811.6,Normal
Invoice,4944TD(2),7/17/2008,,8895,Avago Technologies,United States,NORTH AMERICA,MWO-229-TFW,MWO-TERM,MWO for MMIC & Modules; Term/Floating/Win,000-2300-00,AWR,3,21000,4755.67,48733,Normal
Invoice,5728CI,7/22/2008,9296,5821,RETIA a.s.,CZECH REPUBLIC,EUROPE,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,RES20,1,8424,0,8424,Normal
Invoice,5728CI,7/22/2008,9296,5821,RETIA a.s.,CZECH REPUBLIC,EUROPE,HSP-100-PLW,HSP-PURC,Synopsys HSPICE and Simulation Interface; Purchase/Locked/Win,300-4000-00,RES20,1,18720,0,18720,Normal
Invoice,5728CI,7/22/2008,9296,5821,RETIA a.s.,CZECH REPUBLIC,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES20,1,12636,0,12636,Normal
Invoice,5728CI,7/22/2008,9296,5821,RETIA a.s.,CZECH REPUBLIC,EUROPE,MWO-225-PLW,MWO-PURC,MWO for MIC/PCB; Purchase/Locked/Win,300-4015-00,RES20,1,28080,0,28080,Normal
Invoice,5728CI,7/22/2008,9296,5821,RETIA a.s.,CZECH REPUBLIC,EUROPE,TSW-100-MLW,TSW-MAIN,TestWave Instrumentation Interface; 12M Maint/Locked/Win,000-2301-00,RES20,1,2340,0,2340,Normal
Invoice,5728CI,7/22/2008,9296,5821,RETIA a.s.,CZECH REPUBLIC,EUROPE,TSW-100-PLW,TSW-PURC,TestWave Instrumentation Interface; Purchase/Locked/Win,300-4000-00,RES20,1,5200,0,5200,Normal
Invoice,5730MI,7/22/2008,8930,5043-KK,Fujitsu Laboratories,Japan,ASIA,BACK-MAIN,,To bring maintenance current on MWO-225-MLW,300-4000-00,JAP,1,16318.32,685.79,15632.53,Normal
Invoice,5730MI,7/22/2008,8930,5043-KK,Fujitsu Laboratories,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,JAP,1,6998.28,0,6998.28,Normal
Invoice,5730MI,7/22/2008,8930,5043-KK,Fujitsu Laboratories,Japan,ASIA,TAX,MISC,Japan Consumption Tax,800-9010-00,JAP,1,1131.54,0,1131.54,Normal
Invoice,5731MI,7/22/2008,8930,1812-KK,Panasonic Shikoku Electronics Co. Ltd.,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,JAP,1,6998.28,0,6998.28,Normal
Invoice,5731MI,7/22/2008,8930,1812-KK,Panasonic Shikoku Electronics Co. Ltd.,Japan,ASIA,TAX,MISC,Japan Consumption Tax,800-9010-00,JAP,1,349.91,0,349.91,Normal
Invoice,5733MI-1,7/22/2008,8930,6343-KK,Fujitsu Labortories Ltd.,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,JAP,1,3499.14,104.97,3394.16,Normal
Invoice,5733MI-1,7/22/2008,8930,6343-KK,Fujitsu Labortories Ltd.,Japan,ASIA,TAX,MISC,Japan Consumption Tax,800-9010-00,JAP,1,169.72,0,169.72,Normal
Invoice,5717TD,7/25/2008,,9505,Medtronic,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,150,0,150,Normal
Invoice,5717TD,7/25/2008,,9505,Medtronic,United States,NORTH AMERICA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,AWR,1,8100,1822,6278,Normal
Invoice,5718UI,7/25/2008,9451,1492,City University of Hong Kong,Hong Kong,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,RES40,1,7200,0,7200,Normal
Invoice,5719TD,7/25/2008,,8936,TriQuint Semiconductor - NC,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win,000-2300-00,AWR,1,5775,825,4950,Normal
Invoice,5720CD,7/25/2008,,2791,Naval Research Laboratory,United States,NORTH AMERICA,FIL-100-MLW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Locked/Win,000-2301-00,AWR,1,1125,0,1125,Normal
Invoice,5720CD,7/25/2008,,2791,Naval Research Laboratory,United States,NORTH AMERICA,FIL-100-PLW,FIL-PURC,Nuhertz Filter Synthesis; Purchase/Locked/Win,300-4000-00,AWR,1,7500,0,7500,Normal
Invoice,5721MI,7/25/2008,1601,6269,"Mitsubishi Heavy Industries, Ltd",Japan,ASIA,MWO-125-MLW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Locked/Win",000-2301-00,CYB,1,2564.31,0,2564.31,Normal
Invoice,5722UI,7/25/2008,1601,1780,National Defense Academy,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2377.81,113.97,2263.84,Normal
Invoice,5723UI,7/25/2008,1601,1649,Kinki Universtiy,Japan,ASIA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,CYB,1,2377.81,1807.97,569.85,Normal
Invoice,5724MI,7/25/2008,957,2815,Thales,Italy,EUROPE,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,RES30,1,3685.5,0,3685.5,Normal
Invoice,5725MD,7/25/2008,,9284,Space and Naval Warfare(SPAWAR),United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,5726MD,7/25/2008,,3376,Harris Corp. (MCD-RWS),United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,2,4800,0,9600,Normal
Invoice,5727MI,7/25/2008,,3934,Centre of Development of Advanced Computing,India,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,INT,1,5265,2787.35,2477.65,Normal
Invoice,5727MI,7/25/2008,,3934,Centre of Development of Advanced Computing,India,ASIA,VSS-350-MLW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Locked/Win,000-2301-00,INT,1,4680,2477.65,2202.35,Normal
Invoice,5729MI,7/25/2008,1601,4686,JEOL Limited,Japan,ASIA,FIL-100-MFW,FIL-MAIN,Nuhertz Filter Synthesis; 12M Maint/Floating/Win,000-2301-00,CYB,1,2014.71,100.74,1913.98,Normal
Invoice,5729MI,7/25/2008,1601,4686,JEOL Limited,Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,CYB,2,5128.62,256.43,9744.37,Normal
Invoice,5732MD,7/25/2008,,139,Herley,United States,NORTH AMERICA,MWO-205-MFW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,5732MD,7/25/2008,,139,Herley,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,5732MD,7/25/2008,,139,Herley,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,5734TD,7/25/2008,,9403,TeraSys Technologies LLC,United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,200,0,200,Normal
Invoice,5734TD,7/25/2008,,9403,TeraSys Technologies LLC,United States,NORTH AMERICA,MWO-229-TLW,MWO-TERM,MWO for MMIC & Modules; Term/Locked/Win,000-2300-00,AWR,1,20250,6075,14175,Normal
Invoice,5737MI,7/25/2008,2343,206,ERA Technology,United Kingdom,EUROPE,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,INT,1,4892.72,0,4892.72,Normal
Invoice,5737MI,7/25/2008,2343,206,ERA Technology,United Kingdom,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,1,7339.08,0,7339.08,Normal
Invoice,5738MI,7/25/2008,8930,1560-KK,"Panasonic Electronic Devices Co., Ltd.",Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,JAP,3,6998.28,0,20994.83,Normal
Invoice,5738MI,7/25/2008,8930,1560-KK,"Panasonic Electronic Devices Co., Ltd.",Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,1049.74,0,1049.74,Normal
Invoice,5739MI,7/25/2008,1601,5607,Seiko Epson Corporation,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,CYB,1,2853.94,0,2853.94,Normal
Invoice,5739MI,7/25/2008,1601,5607,Seiko Epson Corporation,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,CYB,1,4175.42,0,4175.42,Normal
Invoice,5740MI,7/25/2008,1541,9232,Andrew Wireless Systems GmbH,Germany,EUROPE,MWO-200-MLW,MWO-MAIN,MWO NonLinear; 12M Maint/Locked/Win,000-2301-00,RES30,1,2457,0,2457,Normal
Invoice,5741MD,7/25/2008,,296,HRL Laboratories,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,5400,0,5400,Normal
Invoice,5741MD,7/25/2008,,296,HRL Laboratories,United States,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/Win,000-2301-00,AWR,4,7200,0,28800,Normal
Invoice,5741MD,7/25/2008,,296,HRL Laboratories,United States,NORTH AMERICA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/Win,000-2301-00,AWR,1,4800,0,4800,Normal
Invoice,NC#0709,7/25/2008,2343,9509,Cardiff University,United Kingdom,EUROPE,APL-200-UFW,,APLAC Time-Domain Simulator Non-commercial University License,300-4000-00,INT,1,3398.17,3398.17,0,Normal
Invoice,NC#0709,7/25/2008,2343,9509,Cardiff University,United Kingdom,EUROPE,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,INT,1,3398.17,3398.17,0,Normal
Invoice,NC#0709,7/25/2008,2343,9509,Cardiff University,United Kingdom,EUROPE,VSS-250-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,INT,1,3398.17,3398.17,0,Normal
Invoice,4007LI(3),7/27/2008,2343,3337,BSC Filters,United Kingdom,EUROPE,MWO-100-TLW,MWO-TERM,MWO Linear; Term/Locked/Win,000-2300-00,INT,1,2609.98,0,2609.98,Normal
Invoice,5443TD(2),7/27/2008,,9272,WiQuest Communications Inc.,United States,NORTH AMERICA,FIL-100-TLW,FIL-TERM,Nuhertz Filter Synthesis; Term/Locked/Win,000-2300-00,AWR,1,2625,210,2415,Normal
Invoice,4082LD(3),7/29/2008,,8918,Advantech,Canada,NORTH AMERICA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,AWR,1,6300,0,6300,Normal
Invoice,5742TI,7/29/2008,2343,9100,Quintel,United Kingdom,EUROPE,MWO-100-TLW,MWO-TERM,MWO Linear; Term/Locked/Win,000-2300-00,INT,1,3669.54,0,3669.54,Normal
Invoice,5743UI,7/29/2008,,503,Pennsylvania State University,United States,NORTH AMERICA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,AWR,1,2500,0,2500,Normal
Invoice,5744MI,7/29/2008,8930,1759-KK,Mitsubishi Electric Corporation,Japan,ASIA,MWO-125-MFW,MWO-MAIN,"MWO Linear, EMSight, & Layout; 12M Maint/Floating/Win",000-2301-00,JAP,1,6216.5,527.41,5689.1,Normal
Invoice,5744MI,7/29/2008,8930,1759-KK,Mitsubishi Electric Corporation,Japan,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,JAP,3,9324.76,791.11,25600.94,Normal
Invoice,5744MI,7/29/2008,8930,1759-KK,Mitsubishi Electric Corporation,Japan,ASIA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,JAP,1,6998.28,593.73,6404.54,Normal
Invoice,5744MI,7/29/2008,8930,1759-KK,Mitsubishi Electric Corporation,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,2098.07,0,2098.07,Normal
Invoice,5744MI,7/29/2008,8930,1759-KK,Mitsubishi Electric Corporation,Japan,ASIA,VSS-250-MLW,VSS-MAIN,VSS for Communication Signals; 12M Maint/Locked/Win,000-2301-00,JAP,1,4662.38,395.56,4266.82,Normal
Invoice,5745MI,7/29/2008,6763,786,Wavecom,France,EUROPE,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,INT,1,8531.46,0,8531.46,Normal
Invoice,5746MI,7/29/2008,8930,8576-KK,Panasonic Electronic Devices-Kadoma,Japan,ASIA,HSP-100-MLW,HSP-MAIN,Synopsys HSPICE and Simulation Interface; 12M Maint/Locked/Win,000-2301-00,JAP,1,4662.38,0,4662.38,Normal
Invoice,5746MI,7/29/2008,8930,8576-KK,Panasonic Electronic Devices-Kadoma,Japan,ASIA,MWO-100-MLW,MWO-MAIN,MWO Linear; 12M Maint/Locked/Win,000-2301-00,JAP,1,1554.13,0,1554.13,Normal
Invoice,5746MI,7/29/2008,8930,8576-KK,Panasonic Electronic Devices-Kadoma,Japan,ASIA,TAX,MISC,Japan Consumption Tax,000-2230-00,JAP,1,310.83,0,310.83,Normal
Invoice,5735MD,7/30/2008,,515,"Princeton Microwave Technolgy, Inc.",United States,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/Win,000-2301-00,AWR,1,5400,3493,1907,Normal
Invoice,5747UD,7/30/2008,,1106,University of Buffalo,United States,NORTH AMERICA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,AWR,1,2500,0,2500,Normal
Invoice,NC062708,7/30/2008,,9495,University of Denver,United States,NORTH AMERICA,MWO-225-UFW,MWO-UNIV,Microwave Office University 20-License Package,300-4000-00,AWR,1,2500,2500,0,Normal
Invoice,NC070708,7/30/2008,,10010198,Purdue University,United States,NORTH AMERICA,MWO-228-UFW,,Microwave Office for MMIC Non-commercial University License.,300-4000-00,AWR,1,2500,2500,0,Normal
Invoice,NC070708,7/30/2008,,10010198,Purdue University,United States,NORTH AMERICA,VSS-350-UFW,VSS-UNIV,Visual System Simulator University 20-License Package,300-4000-00,AWR,1,2500,2500,0,Normal
Invoice,4014LI(3)AR,7/31/2008,7396,7045,Microwave and Materials Design,Australia,AUSTRALIA,MWO-125-TLW,MWO-TERM,"MWO Linear, EMSight, & Layout; Term/Locked/Win",000-2300-00,RES20,2,1638.4,0,3276.8,Normal
Invoice,4034CD(3),7/31/2008,,8853,Broadband Instruments,United States,NORTH AMERICA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/Win,000-2301-00,AWR,1,4464,0,4464,Normal
Invoice,4034CD(3),7/31/2008,,8853,Broadband Instruments,United States,NORTH AMERICA,MWO-225-PFW,MWO-PURC,MWO for MIC/PCB; Purchase/Floating/Win,300-4015-00,AWR,1,10666.66,1173.33,9493.33,Normal
Invoice,5683CD-TAX,7/31/2008,,9491,Marki Microwave,United States,NORTH AMERICA,TAX,MISC,Japan Consumption Tax,800-9010-00,AWR,1,12.38,0,12.38,Normal
Invoice,5748CD-1,7/31/2008,,8747,"Aethercomm, Inc.",United States,NORTH AMERICA,HWK-200,HWK-PURC,Hardware Key - USB,300-4000-00,AWR,1,50,0,50,Normal
Invoice,5748CD-1,7/31/2008,,8747,"Aethercomm, Inc.",United States,NORTH AMERICA,MWO-205-MLW,MWO-MAIN,MWO NonLinear & Layout; 12M Maint/Locked/Win,000-2301-00,AWR,1,3600,0,3600,Normal
Invoice,5748CD-1,7/31/2008,,8747,"Aethercomm, Inc.",United States,NORTH AMERICA,MWO-205-PLW,MWO-PURC,MWO NonLinear & Layout; Purchase/Locked/Win,300-4015-00,AWR,1,8000,800,7200,Normal
Invoice,5749CI,7/31/2008,957,2478,Thales Alenia Space Italia,Italy,EUROPE,BACK-MAIN,,Back Maintenance on Infringement period from Jan 2006 to June 2008,300-4000-00,INT,1,54980.52,0,54980.52,Normal
Invoice,5749CI,7/31/2008,957,2478,Thales Alenia Space Italia,Italy,EUROPE,MWO-228-PFW,MWO-PURC,MWO for MMIC; Purchase/Floating/Win,300-4015-00,INT,2,75835.2,0,151670.4,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,ADS-100-TFW,ADS-TERM,Agilent EEsof ADS to MWO Translator; Term/Floating/Win,000-2300-00,INT,1,2022.22,1117.72,904.5,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,INT,2,3412.5,1886.12,3052.76,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,INT,35,606.67,335.31,9497.6,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,CAL-100-TFW,CAL-TERM,Mentor Calibre DRC/LVS Verification Interface; Term/Floating/Win,000-2300-00,INT,2,1137.5,628.71,1017.58,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,FIL-100-TFW,FIL-TERM,Nuhertz Filter Synthesis; Term/Floating/Win,000-2300-00,INT,4,379.17,209.57,678.4,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,MOD-100-TFW,,Modelithics CLR Model Library.  Term Floating License for Win.,300-4420-00,INT,1,505.55,279.42,226.13,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,INT,35,1668.33,922.1,26118.05,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,SPC-100-TFW,SPC-TERM,Cadence Spectre Simulator Interface; Term/Floating/Win,000-2300-00,INT,2,758.33,419.14,678.38,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,TSW-100-TFW,TSW-TERM,TestWave Instrumentation Interface; Term/Floating/Win,000-2300-00,INT,1,252.74,139.72,113.02,Normal
Invoice,4623TI-6,8/1/2008,,210,Saab Microwave Systems,Sweden,EUROPE,VSS-250-TFW,VSS-TERM,VSS for Communication Signals; Term/Floating/Win,000-2300-00,INT,5,910,502.96,2035.2,Normal
Invoice,4968TD(2),8/1/2008,,9202,Microwave Solutions,United States,NORTH AMERICA,MWO-105-TFW,MWO-TERM,MWO Linear & Layout; Term/Floating/Win,000-2300-00,AWR,1,5600,0,5600,Normal
Invoice,5578TD-2,8/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,ANO-229-TFW,ANO-TERM,ANO for RFIC; Term/Floating/Win,000-2300-00,AWR,1,7875,3319,4556,Normal
Invoice,5578TD-2,8/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,APL-200-TFW,APL-TERM,APLAC Time-Domain & HB Advanced; Term/Floating/Win,000-2300-00,AWR,2,2625,632,3986,Normal
Invoice,5578TD-2,8/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,2100,506,1594,Normal
Invoice,5578TD-2,8/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,13,3150,1726,18512,Normal
Invoice,5578TD-2,8/1/2008,,630,REMEC Defense and Space,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,15,4200,2421,26685,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,1350,222.05,1127.95,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,2400,394.81,4010.38,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,1,3300,542.86,2757.14,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,7,2475,407.15,14474.95,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Suite. Term Floating License for Win.,300-4420-00,AWR,1,3312,544.84,2767.16,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Engine. Term Floating License for Win.,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
Invoice,4222LID-8,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Engine. Term Floating License for Win.,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,1350,222.05,1127.95,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,2400,394.81,4010.38,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,1,3300,542.86,2757.14,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,7,2475,407.15,14474.95,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Suite. Term Floating License Sydney,300-4420-00,AWR,1,3312,544.84,2767.16,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Engine. Term Floating License Sydney,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
Invoice,4222LID-8.,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Engine. Term Floating License Belfast,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,HSP-100-TFW,HSP-TERM,Synopsys HSPICE and Simulation Interface; Term/Floating/Win,000-2300-00,AWR,1,1350,222.05,1127.95,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,AWR,2,2400,394.81,4010.38,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,1,3300,542.86,2757.14,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TFW,MWO-TERM,MWO for MMIC; Term/Floating/Win,000-2300-00,AWR,2,3300,542.86,5514.28,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,7,2475,407.15,14474.95,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Simulator.  Term Floating License for Win.,300-4420-00,AWR,1,3312,544.84,2767.16,Normal
Return,4222LID-8RETURN,8/2/2008,,1335,Mimix Broadband Inc.,United States,NORTH AMERICA,SON-100-TFW,,Sonnet Simulator.  Term Floating License for Win.,300-4420-00,AWR,1,2125,349.57,1775.43,Normal
