spid	artist	album	song	taglist
3ttCUEHcvNK6NUFfvCYOBI	Nine Days	The Madding Crowd	End Up Alone	spotify:2013
5bVHpX4btY7dGuDJnHSA8x	Nine Days	The Madding Crowd	Bob Dylan	spotify:2013
20lRBjFTr5e6nUOTImWd5A	Nine Days	The Madding Crowd	257 Weeks	spotify:2013
2hUcZzRX9LDWxbImMDCNEN	Nine Days	The Madding Crowd	Back To Me	spotify:2013
7J7Tdqji0oyGq40LDQiXzh	3 Doors Down	Seventeen Days	Right Where I Belong	spotify:2013
2ZarMPkdQSrDFi7eFMruq7	3 Doors Down	Seventeen Days	Let Me Go - Rock Version	spotify:2013
2DiI3W7GXPn553iiu4uflB	3 Doors Down	Time Of My Life (Deluxe Version)	Every Time You Go	spotify:2013
7EkFGbUCu5nlgsx4p8o3UW	3 Doors Down	Time Of My Life (Deluxe Version)	My Way	spotify:2013
4amkRdPOtztjXoWI7s9mDS	3 Doors Down	Time Of My Life (Deluxe Version)	Believer	spotify:2013
21DcNGa35l54Z3Kmf4t8QH	3 Doors Down	Time Of My Life (Deluxe Version)	Train - Demo	spotify:2013
57M3x7GWQHGbaI6NgjWwr6	Jack Johnson	From Here To Now To You	Washing Dishes	spotify:2013
2X0qcU9gIs4UkovtlS6RMn	Jack Johnson	From Here To Now To You	Shot Reverse Shot	spotify:2013
0Etdshb7TsPs3kPII6V0cR	Jack Johnson	From Here To Now To You	Tape Deck	spotify:2013
1zN3CZlafjfEiMR9uXQGrW	Panic! At The Disco	Too Weird To Live, Too Rare To Die!	Collar Full	spotify:2013
3y0sUX2kmu0HXQXpVEkDtG	The Fratellis	We Need Medicine	Halloween Blues	spotify:2013
2LsObScu1JmaM3IIU3vZxa	The Fratellis	We Need Medicine	This Old Ghost Town	spotify:2013
7KSjWmoKrD4zndbSRj53hk	The Fratellis	We Need Medicine	She's Not Gone Yet But She's Leaving	spotify:2013
431Lf45wcn9pdkOlahmaNj	The Fratellis	We Need Medicine	Seven Nights Seven Days	spotify:2013
5wCiBTpXhuUhLYsbjub3sC	The Fratellis	We Need Medicine	Shotgun Shoes	spotify:2013
5DbXkDOZw8uc7pFaLkWPYJ	The Fratellis	We Need Medicine	Whisky Saga	spotify:2013
0DiSIeqy3G0ETAvBQDs3IG	Mayday Parade	Monsters in the Closet	Repent and Repeat	spotify:2013
1531tT2hWtmTR8D4kygQ9q	Mayday Parade	Monsters in the Closet	Nothing You Can Live Without, Nothing You Can Do About	spotify:2013
0DiSIeqy3G0ETAvBQDs3IG	Mayday Parade	Monsters in the Closet	Repent and Repeat	spotify:2013
1531tT2hWtmTR8D4kygQ9q	Mayday Parade	Monsters in the Closet	Nothing You Can Live Without, Nothing You Can Do About	spotify:2013
1a3iWvMF1FJJZ9GvhtQNTc	Icona Pop	THIS IS... ICONA POP	All Night	spotify:2013
6bC3Pyx5UiHG5jiml4IdTk	Icona Pop	THIS IS... ICONA POP	Girlfriend	spotify:2013
2bN0VoXCagktb6yAi9942I	Gavin DeGraw	Make A Move	Best I Ever Had	spotify:2013
2U2AVD0mAW5qSqajTMSu9y	Gavin DeGraw	Make A Move	Make a Move	spotify:2013
3kEs7vrCzUC5i5PglXKcVX	Gavin DeGraw	Make A Move	I'm Gonna Try	spotify:2013
10IJByDUeYdulYHL794UcW	Gavin DeGraw	Make A Move	Who's Gonna Save Us	spotify:2013
1068CnnrpxQkXrGX50rMoJ	Gavin DeGraw	Make A Move	Heartbreak	spotify:2013
0SrmjLIKDiBcrKEwxkvdXt	Gavin DeGraw	Make A Move	Different for Girls	spotify:2013
3ZCRfgTUSqgioeSwMrs44h	Gloriana	Gloriana	How Far Do You Wanna Go?	spotify:2013
0As5NstLxpNgAowtusWsnb	Gloriana	Gloriana	Wild At Heart	spotify:2013
2kU9nb65Ek3ffWvhNE5cnv	Gloriana	Gloriana	The Way It Goes	spotify:2013
1NAZxJV8uISH6Pny8h8Wrb	Gloriana	Gloriana	You Said	spotify:2013
3zElgyWyRSSe3XHNcsGCjO	Gloriana	A Thousand Miles Left Behind	Go On...Miss Me	spotify:2013
7s17U5bCEjo8q6rDCdFEm2	Far Too Jones	Picture Postcard Walls	As Good As You	spotify:2013
0cZW8XOobiyprmr0Y6KFwI	Far Too Jones	Picture Postcard Walls	Stoned And Reeling	spotify:2013
7cNAEnHJggqsWWEjLoz8Kd	Far Too Jones	Picture Postcard Walls	Middle Of Me	spotify:2013
6LzoLcej3jFRX1xmNW01cE	Far Too Jones	Picture Postcard Walls	Close To You	spotify:2013
51VtipUOBklEu6IKe7Yd7H	Far Too Jones	Picture Postcard Walls	Look At You Now	spotify:2013
0JWKv522Z3W2nLtFBzB9oQ	Far Too Jones	Picture Postcard Walls	Falling Back Down	spotify:2013
2KQ4rG9z2lPVanGwtpqy0L	Far Too Jones	Picture Postcard Walls	Best Of Me	spotify:2013
5XTkPdtec43YYXgv1p7GsN	Far Too Jones	Picture Postcard Walls	Ain't Got Time	spotify:2013
2Fbv5qzWpMfT66rveQnu8i	Far Too Jones	Plastic Hero	Waiting	spotify:2013
4d89xctWCggGr9XNgyR9l8	Far Too Jones	Plastic Hero	Best of Me - Studio Version	spotify:2013
5AMgyAEShsUc83lG34Myu4	Far Too Jones	Plastic Hero	Use Me - '97 Remix	spotify:2013
5D3PdMVbO7S4hugHNPBXrA	Hot Chelle Rae	538 Hitzone 61	I Like It Like That	spotify:2013
2SsMpEbsOlx3UJGJOaH1E3	Anarbor	Burnout	Before The World Ends	spotify:2013
0GDUgf9xFJqmUi5BRV5xo8	Anarbor	The Words You Don't Swallow	Carefree Highway	spotify:2013
6qHXhovVfoYtrPffTqdKdX	Anarbor	The Words You Don't Swallow	Contagious	spotify:2013
28bI6Vnq00xx3uWNkObdlm	Anarbor	Burnout	Damage I've Done	spotify:2013
4GROdm91q0crMQgVkNYZwr	Anarbor	The Words You Don't Swallow	Drugstore Diet	spotify:2013
3jbdvJWe7ImCAFU4qBcrkk	Anarbor	Burnout	Every High Has A Come Down	spotify:2013
3vp8GSMGuVZ5soxSOV62Lb	Anarbor	Burnout	Every High Has A Come Down - Acoustic Version	spotify:2013
6LiducKrndgUuAhJqDsKbt	Anarbor	The Words You Don't Swallow	Going To Jail	spotify:2013
2ZZuyDSWuXLBDsGFmboENh	Anarbor	The Words You Don't Swallow	Gypsy Woman	spotify:2013
2dufwjCkcESzn27d6PiYQ0	Anarbor	The Words You Don't Swallow	I Do What I Do	spotify:2013
3nkc4yNh1GYjHSL8J25hOw	Anarbor	Burnout	I Hate You So Much	spotify:2013
47vHgatudBvzZsZpVsWr8m	Anarbor	Burnout	It's A Fact	spotify:2013
4Y2vr0NkLB6uhefaE5d3d5	Anarbor	The Words You Don't Swallow	Let The Games Begin	spotify:2013
1Oe1rivdh3bV0zIgRzTMnL	Anarbor	The Words You Don't Swallow	Mr. Big Shot	spotify:2013
5uktUa3XWL7CNGoO6QYqb3	Anarbor	Burnout	Take My Pain Away	spotify:2013
6ANUIxgneORyAaeJvY5kVT	Anarbor	The Words You Don't Swallow	The Whole World	spotify:2013
32B0rDT2ckqdiU0pp9mXE2	Anarbor	The Words You Don't Swallow	This Can't Be Healthy	spotify:2013
1kbHYhT55mIt9taFipbzK1	Anarbor	The Words You Don't Swallow	Useless	spotify:2013
13n1jqv10ZPi6CQhfP1Els	Anarbor	Burnout	Whiskey In Hell	spotify:2013
7xTPnGR1OGKAqRbExpMKxe	Anarbor	Burnout	Whiskey In Hell - Acoustic Version	spotify:2013
6eD9qYQCbUHz6IE7IxOVxz	Anarbor	Burnout	Who Can Save Me Now?	spotify:2013
6eFahAdQgABBj1XOM99cBG	Hot Chelle Rae	Whatever	I Like It Like That	spotify:2013
2i0AUcEnsDm3dsqLrFWUCq	Hot Chelle Rae	Whatever	Tonight Tonight	spotify:2013
5YhAAlelWek228jZzxgEfr	Hot Chelle Rae	Whatever	Honestly	spotify:2013
6xxwi2Aje2HEwQKlI41qbt	Hot Chelle Rae	Whatever	Radio	spotify:2013
7LBGz9n4rs0BKd7Isii2V8	Hot Chelle Rae	Lovesick Electric	Say (Half Past Nine)	spotify:2013
7gkrcblK8KyuLQT1KVnGjT	Hot Chelle Rae	Lovesick Electric	I Like To Dance	spotify:2013
2xtkHfwbrnaZdNADoFlG5j	Hot Chelle Rae	Lovesick Electric	Bleed	spotify:2013
632J18eyalf1HlOqij5m58	Hot Chelle Rae	Lovesick Electric	Bushes	spotify:2013
0b7MLZQQXcDVEwn8inIXnM	Hot Chelle Rae	Lovesick Electric	Problematique	spotify:2013
7jnKeBzhW2RvoHKdwPlNjk	Hot Chelle Rae	Lovesick Electric	Alright	spotify:2013
2B9j5lnpYIgIltHGRLdwiI	Hot Chelle Rae	Lovesick Electric	Queen Of The Scene	spotify:2013
6FWuDflThmR8lfLCaV9h0p	Hot Chelle Rae	Lovesick Electric	Nothing Left To Hide	spotify:2013
6ZsmLdcebOrCMIPOs7iKhP	Allister	Life Behind Machines	A Thousand Miles Away	spotify:2013
7hYz8IfHdJMhb94Fqo9CnC	Allister	Life Behind Machines	Haley	spotify:2013
6YOz5icQrIucTVSvGmWzje	Allister	Life Behind Machines	Stuck Powered On	spotify:2013
4NBZoVCx942rOlqcX9jPjw	Allister	Life Behind Machines	Tethered to the Wall	spotify:2013
3UNkF8Jz8kn36CxBoJK9sw	Allister	Life Behind Machines	Something Better	spotify:2013
2KKbfwRULRJSX8YNZtckd1	Allister	Life Behind Machines	Perfect Harmony	spotify:2013
79Ti768UAXoCfhBdtPQ5Wy	Allister	Before The Blackout	Waiting	spotify:2013
4F7lmg8US2voSKkz69rSjO	Allister	Before The Blackout	D2	spotify:2013
0hbHuTdXTyb7YVbAvfxd9f	Allister	Before The Blackout	A Lotta Nerve	spotify:2013
42q8BcEl0EAeROxwOpehr3	Allister	Before The Blackout	From The Ground Up	spotify:2013
5tvj4XAOy1bRpdPHIk0JhW	Allister	Before The Blackout	Blackout	spotify:2013
7nNCdJB8mocfS5jPbi0DAm	Allister	Before The Blackout	Rewind	spotify:2013
3iMCXcrThZmv0QDkiHF1Yc	Allister	Before The Blackout	A Study Of Economics	spotify:2013
30Culq6X0SQrukHa2RetcA	Allister	Before The Blackout	Suffocations	spotify:2013
7EJQHSB43EUb66LgWVRtCO	Allister	Before The Blackout	Potential Suicide	spotify:2013
5RHZwkqLm0j92P8OsSJhJj	Allister	Dead Ends & Girlfriends	Moper	spotify:2013
4DxIA7ajM7TYzYMS37eS5T	Allister	Dead Ends & Girlfriends	Chasing Amy	spotify:2013
381xtlltyNnR0cqEH9XrVk	The Rocket Summer	Hello, Good Friend.	Brat Pack	spotify:2013
1uhV7Y0juwdLAsAkSproCg	The Rocket Summer	Do You Feel	Break It Out	spotify:2013
2R878jsfH5UTMq65m71z0N	The Rocket Summer	Life Will Write the Words	Run and Don't Stop	spotify:2013
4L8Y8KiQPvZzr7uEWcnEXL	The Rocket Summer	Life Will Write the Words	Revival	spotify:2013
1MjD85LkyGnIywygw6zUcj	The Rocket Summer	Life Will Write the Words	Prove It	spotify:2013
4d4RmtIlvvzsl3B1CR1V3J	The Rocket Summer	Life Will Write the Words	Old Love	spotify:2013
1YrxnhR4ev7krgmSHWEuYu	The Rocket Summer	Life Will Write the Words	The Rescuing Type	spotify:2013
21AyoIRAjcQntsDcjYfmpN	The Rocket Summer	Life Will Write the Words	Scrapbook	spotify:2013
0cc8fLbPyqgvipCKdZEwzO	The Rocket Summer	Of Men And Angels	You Gotta Believe	spotify:2013
7kgwAAokU4qsfXiOvVvcL3	The Rocket Summer	Of Men And Angels	I Need A Break...But I'd Rather Have A Breakthrough	spotify:2013
2awE5p77wktt4dpHp0doW4	The Rocket Summer	Of Men And Angels	Nothing Matters	spotify:2013
3kK3umjC8NKD6X535UjT5K	The Rocket Summer	Of Men And Angels	Hey!	spotify:2013
6tyqmMQTqqewBdsJ3EUvg8	The Rocket Summer	Of Men And Angels	This Is A Refuge	spotify:2013
31m1zFiGOVQAxcFcind9vt	The Rocket Summer	Of Men And Angels	Light	spotify:2013
3Q4mpD9y7v3Rro0aCuaAOf	The Rocket Summer	Do You Feel	So Much Love	spotify:2013
5nFBUL1ioMk9sSyvUKeMhl	The Rocket Summer	Do You Feel	Do You Feel	spotify:2013
3HU9R9rI5jcUuTZTvaaAbF	The Rocket Summer	Do You Feel	Save	spotify:2013
3J9HgHbCjX6Co3qYzlljU1	The Rocket Summer	Do You Feel	All I Have	spotify:2013
3Plz5L8S8mFCq0A7l7Jcnb	The Rocket Summer	Do You Feel	High Life Scenery	spotify:2013
0f8r7AsPucC4Jv1raA9okr	The Rocket Summer	Do You Feel	A Song Is Not A Business Plan	spotify:2013
1qbGBnPiGKOIQeMwHYLm9u	The Rocket Summer	Do You Feel	Hold It Up	spotify:2013
0oMjmcsP0SoTR8Aa6q2mJl	The Rocket Summer	Do You Feel	Waiting	spotify:2013
7gRFTsQvHipg9GU9hOuNCl	The Rocket Summer	Hello, Good Friend.	I Was So Alone	spotify:2013
4lHB6TrgWpBnuC1hb4dxfT	The Rocket Summer	Hello, Good Friend.	Around The Clock	spotify:2013
4cxF8s7u9zMjfBqUOawrWH	The Rocket Summer	Hello, Good Friend.	I'm Doing Everything (For You)	spotify:2013
18KOzNZpwYVVGwQ16rg1bP	The Rocket Summer	Hello, Good Friend.	Never Knew	spotify:2013
5t8s71M4rfIALh5sCrz5Jk	The Rocket Summer	Hello, Good Friend.	Story	spotify:2013
6I90RDy8bvl43nD6FEFuda	The Rocket Summer	Hello, Good Friend.	Show Me Everything You've Got	spotify:2013
0K2vTerD7tLuGeT0UdpVFe	The Rocket Summer	Calendar Days	Skies So Blue	spotify:2013
7ipuC4a339wFnR95saqFX7	The Rocket Summer	Calendar Days	This Is Me	spotify:2013
4rD3KkJEvI3o5F6vC0JLRm	The Rocket Summer	Calendar Days	Saturday	spotify:2013
0SUivKOXXNgtmF8wbfEa9a	Simplified	Brighter Days	Shall We Begin	spotify:2013
5lMzePYjMtLT38sSNxfcQM	Simplified	Brighter Days	Brighter Days	spotify:2013
2XXZHR3hs9wHPrqne7p5df	Simplified	Brighter Days	Screaming At The Ceiling	spotify:2013
3OcBe3K7YQkupjwhMZfyVj	Simplified	Brighter Days	Wait A Minute (Turn Around)	spotify:2013
76x0Nq3rU8naKX1vdpUfNa	Simplified	Brighter Days	My Life	spotify:2013
3JRNI3LZlvOeVFtGl4cgCE	Simplified	Brighter Days	She Don't Care	spotify:2013
1Isfat4ZSAk8woB3aIdo6z	Simplified	Brighter Days	Clee Walks	spotify:2013
75wIPB41PzHCX98Ug29jJY	Simplified	Brighter Days	Gettin' Home	spotify:2013
64eeTmozJb6vh7SPZJCQhl	Simplified	Elephant Sky	Elephant Sky	spotify:2013
573VGJvRZxYBbwGZYGZEMY	Simplified	Elephant Sky	Weeds	spotify:2013
2UdJWpnhMiwp3qxJM6w8Fk	Simplified	Elephant Sky	Numb	spotify:2013
5VCj3UQ6nfZqFcP1C2SoSb	Simplified	Elephant Sky	On And On	spotify:2013
0ZaElI1zTNgL4y2IgdA9Zk	Simplified	Elephant Sky	In A Moment	spotify:2013
3y97fJK5fcHpv1WRcPeDpw	Simplified	Elephant Sky	What You Want To Say	spotify:2013
5vHk5NOfyHxOKP7p4ZsXup	Simplified	Elephant Sky	Let Me Go (Smoke 'Em Up Johnny)	spotify:2013
00m72AIyqgVe1ToQ1JRMVO	Simplified	Smile	Home	spotify:2013
4LpekU34mXHTmGQSGEI9AD	Simplified	Smile	Uh-huh	spotify:2013
3yUNzNzL9xQopn36r5SAQf	Simplified	Smile	Sugar Tree	spotify:2013
3FFool9RwYU0HoOAb487eC	Simplified	Smile	High Everyday	spotify:2013
5FlUrmjA4SM1CTkOzhS3lJ	Simplified	Smile	Uninspired	spotify:2013
22RR5raQ9x7K0e6geLdELP	Simplified	Smile	Wake 'N Bake	spotify:2013
3LRJekeadrBrsYXrEXCf91	Simplified	Smile	Leave This Place	spotify:2013
4SaCUKoXFHxwGiNf7v2t5P	Simplified	Smile	Don't Change	spotify:2013
1VaXi6Vtclw5OVBkOEeIAQ	Simplified	Smile	Slow Down	spotify:2013
3qzlelxJu8jUjrXMpki9OR	Simplified	Smile	Something Bigger	spotify:2013
2f1k5qtnRGgOXvmnkQ9kxV	Simplified	Smile	Zygote	spotify:2013
