SOP Type,SOP Number,Document Date,Corporate Customer Number,Customer Number,Customer Name,Country from Customer Master,Sales Territory,Item Number,Item Class Code,Item Description,COGS Account Number,PriceLevel,QTY,Unit Price,Markdown Amount,Extended Price,Void Status
Invoice,7893MI,8/8/2011,8930,1757-KK,Miyoshi Electronics Corporation,Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#4984,000-2301-00,JAP,1,11709.9,0,11709.9,Normal
Invoice,6744TID-7.,5/20/2011,,1335,M/A-COM Technology Solutions,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,5,4200,1878.33,11608.35,Normal
Invoice,6744TID-8,8/2/2011,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,5,4200,1878.33,11608.35,Normal
Invoice,6744TID-9,11/1/2011,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,5,4200,1878.33,11608.35,Normal
Invoice,6744TID-10,1/31/2012,,1335,M/A-COM Technology Solutions  Inc.,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/Win,000-2300-00,AWR,5,4200,1878.33,11608.35,Normal
Invoice,8153MD,12/21/2011,,263,Government of Isreal,US,EUROPE,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 12M Maint/Floating/RID#4104,000-2301-00,AWR,1,11600,0,11600,Normal
Invoice,8075SI,11/18/2011,6763,10381,Sagem Defense,FRANCE,EUROPE,TRN-300,TRN-TRAI,"AWR Standard Training Course 25, 28 & 29 Nov 2011",000-2302-00,EUR,5,2314.21,0,11571.05,Normal
Invoice,8191TI,1/17/2012,,991,TriQuint Semiconductor,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Term/Floating/RID#20720,000-2300-00,AWR,1,14400,2880,11520,Normal
Invoice,8191TI-NOTAX,1/17/2012,,991,TriQuint Semiconductor,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Term/Floating/RID#20720,000-2300-00,AWR,1,14400,2880,11520,Normal
Return,8191TI-RTN,1/17/2012,,991,TriQuint Semiconductor,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Term/Floating/RID#20720,000-2300-00,AWR,1,14400,2880,11520,Normal
Invoice,8342CI-UP1,3/29/2012,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade (RID#14545) MWO-226-PL & (RID#17878)ACE-100-PL,300-4015-00,INT,1,14558.57,3049.73,11508.84,Normal
Return,8342CU-UP1-RT,3/29/2012,,9538-KR,Victek Co. Ltd.,SOUTH KOREA,ASIA,UPG-PROD,MISC,Upgrade,300-4015-00,INT,1,14558.57,3049.73,11508.84,Normal
Invoice,7810MI,6/15/2011,8930,7975-KK,"Panasonic Healthcare Co., Ltd.",Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#16185,000-2301-00,JAP,1,11470.15,0,11470.15,Normal
Invoice,7824CI,6/24/2011,8930,5491-KK,Fujitsu Laboratories Ltd.,Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19834,000-2301-00,JAP,1,11470.15,0,11470.15,Normal
Invoice,7810MI,6/15/2011,8930,7975-KK,"Panasonic Healthcare Co., Ltd.",Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#16185,000-2301-00,JAP,1,11470.15,0,11470.15,Normal
Invoice,7824CI,6/24/2011,8930,5491-KK,Fujitsu Laboratories Ltd.,Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19834,000-2301-00,JAP,1,11470.15,0,11470.15,Normal
Invoice,8042MI,11/4/2011,8930,10030-KK,Anritsu Devices Co. LTd.,Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#16051,000-2301-00,JAP,1,11465.8,0,11465.8,Normal
Invoice,6761MD(3),11/15/2011,,1520,Cree Company,US,NORTH AMERICA,MWO-225-MLW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Locked/Win,000-2301-00,AWR,3,3813,0,11439,Normal
Invoice,8272TI,3/8/2012,10449,9963-WLB,Comlab AG,SWITZERLAND,EUROPE,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#20923,000-2300-00,RES30,1,14223.13,2818.24,11404.89,Normal
Invoice,7724CD,4/29/2011,,208,Infineon Technology,USA,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19512,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,7835TMI(1),6/30/2011,,551-DIR,Rohde & Schwarz,GERMANY,EUROPE,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating/RID#19847,000-2300-00,EUR,2,5700,0,11400,Normal
Invoice,7835TMI(1),6/30/2011,,551-DIR,Rohde & Schwarz,GERMANY,EUROPE,FIL-300-TFW,FIL-TERM,AWR iFilter - Advanced Synthesis Solution; Term/Floating/RID#19847,000-2300-00,EUR,2,5700,0,11400,Normal
Invoice,7885CD-UP,7/29/2011,,7957,AR rf/microwave instrumentation,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19963,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,7901MD,8/16/2011,,5496,"IDSI, LLC",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#6409,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,7901MD-COR,8/16/2011,,5496,"IDSI, LLC",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#6409,000-2301-00,AWR,2,5700,0,11400,Normal
Return,7901MD-R,8/16/2011,,5496,"IDSI, LLC",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#6409,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,8012MD,10/21/2011,,8865,Aeroflex Control Components,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#8741,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,8110MD,12/8/2011,,4454,Herley Industries,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#6461,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,8129MD,12/21/2011,,8697,Thales Communications Inc.,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#7817,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,8239MD,2/24/2012,,3728,Lockheed Martin,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#8259,000-2301-00,AWR,2,5700,0,11400,Normal
Invoice,7954MI,9/16/2011,8930,10424-KK,Yokogawa Test Solutions Corporation,JAPAN,ASIA,MWO-225-MFW,MWO-MAIN,MWO for MIC/PCB; 12M Maint/Floating/RID#19499,000-2301-00,JAP,1,11394.54,0,11394.54,Normal
Invoice,8348MI,3/30/2012,7396,8782,Defense Sciense and Technology,AUSTRALIA,AUSTRALIA,ANO-229-MLW,ANO-MAIN,ANO for RFIC; 12M Maint/Locked/RD#11648,000-2301-00,RES20,1,11360,0,11360,Normal
Invoice,7137TD(2),5/17/2011,,1793,Herley Industries,US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#18021,000-2300-00,AWR,1,12600,1260,11340,Normal
Invoice,7794TMD(1),6/22/2011,,51,Cobham Sensor Systems,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RI#19727,000-2300-00,AWR,1,16200,4860,11340,Normal
Invoice,7794TMD(1),6/22/2011,,51,Cobham Sensor Systems,US,NORTH AMERICA,MWO-228-TLW,MWO-TERM,MWO for MMIC; Term/Locked/RI#19727,000-2300-00,AWR,1,16200,4860,11340,Normal
Invoice,6584TD(3),8/25/2011,,9540,"Quinstar Technology, Inc.",US,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win RID#16467,000-2300-00,AWR,1,12600,1260,11340,Normal
Invoice,7985TI-1.,9/29/2011,,8743,Ericsson AB,Sweden,EUROPE,MWO-226-T6W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN 6 TZ/RID#20214,000-2300-00,EUR,2,10300,4635,11330,Normal
Invoice,7985TI-2,12/2/2011,,8743,Ericsson AB,Sweden,EUROPE,MWO-226-T6W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN 6 TZ/RID#20214,000-2300-00,EUR,2,10300,4635,11330,Normal
Invoice,7985TI-3,3/2/2012,,8743,Ericsson AB,Sweden,EUROPE,MWO-226-T6W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN 6 TZ/RID#20214,000-2300-00,EUR,2,10300,4635,11330,Normal
Invoice,7292TD(2),8/1/2011,,9202,Microwave Solutions,US,NORTH AMERICA,MWO-226-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#18392,000-2300-00,AWR,1,13300,1995,11305,Normal
Invoice,7333TI-4,8/2/2011,,8743,Ericsson AB,Sweden,,MWO-226-T6W,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/WAN 6 TZ/RID#18487,000-2300-00,EUR,2,8225,2583.78,11282.44,Normal
Invoice,7927MTI,8/30/2011,7396,8782,Defense Sciense and Technology,Australia,AUSTRALIA,WIZ-100-TFW,WIZ-TERM,Library Development Wizard; Term/Floating/RID#20079,000-2300-00,RES20,1,17280,6080,11200,Normal
Invoice,8116CI,12/9/2011,10329,10599,AAC Technologies Pte Ltd,Singapore,ASIA,FIL-300-PFW,FIL-PURC,AWR iFilter - Advanced Synthesis Solution; Purchase/Floating/RID#20530,300-4000-00,RES30,1,11200,0,11200,Normal
Invoice,8115TD(1),12/21/2011,,630,REMEC Defense and Space,US,NORTH AMERICA,SYM-200-TFW,SYM-TERM,SYMMIC Thermal Simulator for AWR; Term/Floating/RID#20534,000-2300-00,AWR,1,16000,4800,11200,Normal
Invoice,8137TD,12/21/2011,,991,TriQuint Semiconductor,US,NORTH AMERICA,APL-110-TFW,APL-TERM,APLAC Envelope Simulation; Term/Floating/RID#20569,000-2300-00,AWR,2,7000,1400,11200,Normal
Invoice,7703TD(2),3/2/2012,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,MWO-228-T1W,MWO-TERM,MWO for MMIC; Term/WAN 1 TZ/RDI#19458,000-2300-00,AWR,3,4800,1080,11160,Normal
Invoice,7905MI,8/16/2011,8930,5034-KK,Ooi Electric Co. Ltd.,Japan,ASIA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#13470,000-2301-00,JAP,1,11709.9,585.49,11124.4,Normal
Invoice,7957TI,9/16/2011,8930,8560-KK,Japan Radio Co. Ltd,Japan,ASIA,MWO-246-TFW,MWO-TERM,MWO for MIC/PCB & Signal Integrity; Term/Floating/RID#20153,000-2300-00,JAP,1,44153.83,33053.71,11100.12,Normal
Invoice,7203TD(2),6/9/2011,,1416,"Excelics Semiconductor, Inc",US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#18175,000-2300-00,AWR,1,12600,1512,11088,Normal
Invoice,7203TD(2),6/9/2011,,1416,"Excelics Semiconductor, Inc",US,NORTH AMERICA,XEM-100-TFW,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/Floating/RID#18175,000-2300-00,AWR,1,12600,1512,11088,Normal
Invoice,7920MI,8/30/2011,8930,4763-KK,Toshiba Corporation,Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#4934,000-2301-00,JAP,1,11080.33,0,11080.33,Normal
Invoice,20110414,11/29/2011,,10325,NPP Triada - TV,Russia,EUROPE,MWO-449-MLW,MWO-MAIN,MWO for MMIC/Modules; 12M Maint/Locked/Win,000-2301-00,EUR,1,11079,0,11079,Normal
Invoice,8083MI,11/29/2011,9479,3563,Intel Israel,ISRAEL,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#4441,000-2301-00,RES20,2,5520,0,11040,Normal
Invoice,8171MI,12/30/2011,9479,3342,Elisra Electronic Systems Ltd.,ISRAEL,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#5094(CID#3342),000-2301-00,RES20,2,5520,0,11040,Normal
Invoice,7859MI,7/12/2011,8930,5257-KK,Fujitsu Laboratories Ltd.- Hyogo,Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#13015,000-2301-00,JAP,1,10941.19,0,10941.19,Normal
Invoice,7729MI,4/27/2011,6763,7514,LeGrand,France,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#6713,000-2301-00,EUR,2,5460.39,0,10920.78,Normal
Invoice,7840MI,6/29/2011,8930,4763-KK,Toshiba Corporation,Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#18406,000-2301-00,JAP,1,10853.48,0,10853.48,Normal
Invoice,7840MI,6/29/2011,8930,4763-KK,Toshiba Corporation,Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#18406,000-2301-00,JAP,1,10853.48,0,10853.48,Normal
Invoice,8077MI,11/18/2011,9479,2295,Rafael,ISRAEL,EUROPE,MWO-105-MFW,MWO-MAIN,MWO Linear: Layout; Maint/Floating/RID#20420,000-2301-00,RES20,4,2707,0,10828,Normal
Invoice,7719MD,4/11/2011,,2275,Lockheed Martin,US,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#7854,000-2301-00,AWR,2,5400,0,10800,Normal
Invoice,7735CD,4/29/2011,,263,Government of Isreal,US,EUROPE,FIL-300-PLW,FIL-PURC,AWR iFilter - Advanced Synthesis Solution; Purchase/Locked/RID#19550,300-4000-00,INT,1,12000,1200,10800,Normal
Invoice,7925CI,8/30/2011,10158,10351,Agency of Defense Development (ADD),SOUTH KOREA,ASIA,MWO-449-MLW,MWO-MAIN,MWO for MMIC/Modules; 12M Maint/Locked/RID#20052,000-2301-00,INT,1,10800,0,10800,Normal
Invoice,8132CD,12/22/2011,,37,Mercury Computer Systems,US,NORTH AMERICA,VSS-150-PFW,VSS-PURC,VSS for RF Architecture; Purchase/Floating/RID#20604,300-4020-00,AWR,1,12000,1200,10800,Normal
Invoice,8165CI,12/27/2011,,9644,Transbit Sp. z o. o.,Poland,EUROPE,VSS-250-PLW,VSS-PURC,VSS for Communication Signals; Purchase/Locked/RID#20618,300-4020-00,INT,1,21600,10800,10800,Normal
Invoice,8165CI,12/27/2011,,9644,Transbit Sp. z o. o.,Poland,EUROPE,FIL-300-PLW,FIL-PURC,AWR iFilter - Advanced Synthesis Solution; Purchase/Locked/RID#20620,300-4000-00,INT,1,12000,1200,10800,Normal
Invoice,8165CI,12/27/2011,,9644,Transbit Sp. z o. o.,Poland,EUROPE,ACS-200-PLW,ACS-PURC,ACS ODB++ Import Interface; Purchase/Locked/RID#20621,300-4400-00,INT,1,12000,1200,10800,Normal
Invoice,8195CD-UP,1/19/2012,,174,L3 Communications,US,NORTH AMERICA,RTM,MISC,Return to Maintenance MWO-225-MFW/RID#9971 8/28/01 to 1/17/12,300-4115-00,AWR,2,12600,7200,10800,Normal
Invoice,8297CD,3/15/2012,,5128,"Semtech, Inc",US,NORTH AMERICA,XEM-100-MFW,XEM-MAIN,AXIEM FS: 3D Planar EM - Direct & Fast Solver; 12M Maint/Floating/RID#20964,000-2301-00,AWR,2,5400,0,10800,Normal
Invoice,8356MD,3/31/2012,,2275,Lockheed Martin,US,NORTH AMERICA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#7854(2275),000-2301-00,AWR,2,5400,0,10800,Normal
Invoice,8173CD,12/30/2011,,10612,Booz Allen Hamilton,US,NORTH AMERICA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#20643,300-4015-00,AWR,1,21000,10220,10780,Normal
Invoice,8173CD(2),2/10/2012,,10612,Booz Allen Hamilton,US,NORTH AMERICA,MWO-246-PLW,MWO-PURC,MWO for MIC/PCB & Signal Integrity; Purchase/Locked/RID#20643,300-4015-00,AWR,1,21000,10220,10780,Normal
Invoice,7703TD(2),3/2/2012,,9121,"M/A-COM Technology Solutions, Inc.",US,NORTH AMERICA,XEM-100-T1W,XEM-TERM,AXIEM FS: 3D Planar EM - Direct & Fast Solver; Term/WAN 1 TZ/RID#19460,000-2300-00,AWR,1,13899.86,3127.47,10772.39,Normal
Invoice,8087TI,11/29/2011,8930,10352-KK,Hitachi Ltd. Central Research Lab,JAPAN,ASIA,VSS-250-TLW,VSS-TERM,VSS for Communication Signals; Term/Locked/,000-2300-00,JAP,1,14332.25,3583.06,10749.19,Normal
Invoice,7784CD,5/31/2011,,9561,FIRST RF Corporation,US,NORTH AMERICA,FIL-300-PFW,FIL-PURC,AWR iFilter - Advanced Synthesis Solution; Purchase/Floating/RID#19708,300-4000-00,AWR,1,13400,2680,10720,Normal
Invoice,6400TD(3),5/26/2011,,1944,Lucix,US,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win RID #15998,000-2300-00,AWR,1,12600,1890,10710,Normal
Invoice,8134CI,12/20/2011,,10600,RC Maspos d.o.o,Slovenia,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#20566,000-2301-00,EUR,2,5337.93,0,10675.86,Normal
Invoice,7987TD-1,9/29/2011,9022,2053,Andrew Amplifiers BSSG,US,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/RID#20234,000-2300-00,AWR,6,5040,3261.75,10669.5,Normal
Invoice,7987TD-2,12/2/2011,9022,2053,Andrew Amplifiers BSSG,US,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/RID#20234,000-2300-00,AWR,6,5040,3261.75,10669.5,Normal
Invoice,7987TD-3,3/2/2012,9022,2053,Andrew Amplifiers BSSG,US,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/RID#20234,000-2300-00,AWR,6,5040,3261.75,10669.5,Normal
Invoice,8345TI(1),3/31/2012,2343,10003,Teledyne Defence Limited,United Kingdom,EUROPE,VSS-350-TFW,VSS-TERM,VSS for Wireless Communication Standards; Term/Floating/RID#21061,000-2300-00,EUR,1,14195.7,3548.93,10646.78,Normal
Invoice,7738CI,4/27/2011,6763,2176,Thales Alenia Space France,FRANCE,EUROPE,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19558,000-2301-00,EUR,1,10640.76,0,10640.76,Normal
Invoice,5905TD-12,6/1/2011,9022,2053,Andrew Amplifiers BSSG,US,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/Win,000-2300-00,AWR,6,5040,3269.17,10624.98,Normal
Invoice,5905TD-12,6/1/2011,9022,2053,Andrew Amplifiers BSSG,US,EUROPE,VSS-350-T0W,VSS-TERM,VSS for Wireless Communication Standards; Term/WAN WW/Win,000-2300-00,AWR,6,5040,3269.17,10624.98,Normal
Invoice,7936MD(1),9/12/2011,,208,Infineon Technology,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,MWO for MMIC; 12M Maint/Floating/RID#1034,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,7936MD(1),9/12/2011,,208,Infineon Technology,US,NORTH AMERICA,MWO-228-MFW,MWO-MAIN,"MWO for MMIC; 12M Maint/Floating/RID#11909,#12095",000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,7936MD(1),9/12/2011,,208,Infineon Technology,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19512,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,7490MD(2),12/1/2011,,9134,"L3 Comm., Communica",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#1071,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,7490MD(2),12/1/2011,,9134,"L3 Comm., Communica",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#3602,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,7490MD(2),12/1/2011,,9134,"L3 Comm., Communica",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#6960,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,7490MD(2),12/1/2011,,9134,"L3 Comm., Communica",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#11724,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,8203CD(1),1/31/2012,,9625,L-3 Communications - Electron Devices,US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#20773,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,8271MD(1),3/7/2012,,8747,"Aethercomm, Inc.",US,NORTH AMERICA,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#19646,000-2301-00,AWR,2,5301,0,10602,Normal
Invoice,7758CI-UP,5/30/2011,8930,1530-KK,"Mitsubishi Space Software Co., Ltd.",Japan,ASIA,MWO-228-MLW,MWO-MAIN,MWO for MMIC; 12M Maint/Locked/RID#3758,000-2301-00,JAP,1,10568.03,0,10568.03,Normal
Invoice,8047CD-UP,11/11/2011,,7767,Zephyr Photonics Inc,US,NORTH AMERICA,UPG-PROD,MISC,Upgrade RID#6840 MWO-105-PLW to MWO-205-PLW/RID#20371,300-4015-00,AWR,1,12000,1440,10560,Normal
Invoice,7773CI,5/30/2011,1450,9333,Space Applications Center,India,ASIA,VSS-350-MFW,VSS-MAIN,VSS for Wireless Communication Standards; 36M Maint/Floating/RID#19679,000-2301-00,AWR,1,10440,0,10440,Normal
Invoice,8013MI,10/14/2011,7396,1983,CSIRO,AUSTRALIA,AUSTRALIA,MWO-228-MFW,MWO-MAIN,"MWO for MMIC; 12M Maint/Floating/RID#4253,#12491",000-2301-00,RES20,3,3480,0,10440,Normal
Invoice,7385TD-3,4/20/2011,,9612,"Advanced Energy Systems, Inc.",US,NORTH AMERICA,ANA-200-TLW,ANA-TERM,ANALYST: 3D FEM EM - Front End UI & up to 4 Solvers; Term/Locked/RID#18626,000-2300-00,AWR,1,13000,2600,10400,Normal
Invoice,7385TD-4,7/21/2011,,9612,"Advanced Energy Systems, Inc.",US,NORTH AMERICA,ANA-200-TLW,ANA-TERM,ANALYST: 3D FEM EM - Front End UI & up to 4 Solvers; Term/Locked/RID#18626,000-2300-00,AWR,1,13000,2600,10400,Normal
Invoice,7943MTI,9/9/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#13759,000-2301-00,INT,2,5200,0,10400,Normal
Return,7943MTI-RTN,10/1/2011,1457,9158,Huawei Technologies Sweden AB,SWEDEN,EUROPE,MWO-226-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#13759,000-2301-00,INT,2,5200,0,10400,Normal
Invoice,8090MI,11/29/2011,,9345,Fagor Electronica,SPAIN,EUROPE,MWO-246-MFW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Floating/RID#17181,000-2301-00,EUR,1,10345.88,0,10345.88,Normal
Invoice,7048TD(3),3/1/2012,,6802,Silicon Laboratories Inc.,US,NORTH AMERICA,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating RID#17654,000-2300-00,AWR,1,12600,2277.39,10322.61,Normal
Invoice,6297TMI(3),4/1/2011,2343,10003,Teledyne Defence Limited,United Kingdom,EUROPE,MWO-225-TFW,MWO-TERM,MWO for MIC/PCB; Term/Floating/Win,000-2300-00,INT,1,14706.51,4411.95,10294.56,Normal
Invoice,8299MI,3/19/2012,6763,7514,LeGrand,FRANCE,EUROPE,MWO-226-MLW,MWO-MAIN,MWO for MIC/PCB & Signal Integrity; 12M Maint/Locked/RID#6713,000-2301-00,EUR,2,5145.66,0,10291.32,Normal
Invoice,8303TI,3/20/2012,2343,10148,Exelis Defence,United Kingdom,EUROPE,MWO-200-TLW,MWO-TERM,MWO NonLinear: HB; Term/Locked/RID#20969,000-2300-00,EUR,1,10252.45,0,10252.45,Normal
Invoice,6636TD-7,4/1/2011,,306,Aeroflex (Main Office),US,NORTH AMERICA,MWO-225-T3W,MWO-TERM,MWO for MIC/PCB; Term/WAN 3 TZ/Win RID#16569,000-2300-00,AWR,3,4095,678.37,10249.89,Normal
Invoice,6636TD-8,7/1/2011,,306,Aeroflex (Main Office),US,,MWO-225-T3W,MWO-TERM,MWO for MIC/PCB; Term/WAN 3 TZ/Win RID#16569,000-2300-00,AWR,3,4095,678.37,10249.89,Normal
Invoice,6636TD-9,10/1/2011,,306,Aeroflex (Main Office),US,,MWO-225-T3W,MWO-TERM,MWO for MIC/PCB; Term/WAN 3 TZ/Win RID#16569,000-2300-00,AWR,3,4095,678.37,10249.89,Normal
Invoice,6636TD-10,1/1/2012,,306,Aeroflex (Main Office),US,NORTH AMERICA,MWO-225-T3W,MWO-TERM,MWO for MIC/PCB; Term/WAN 3 TZ/Win RID#16569,000-2300-00,AWR,3,4095,678.37,10249.89,Normal
Invoice,8209TD,1/31/2012,,8905,TriQuint Semiconductor,US,NORTH AMERICA,MWO-136-TFW,MWO-TERM,"MWO Linear: AXIEM DS, Layout, iNets - Floating - Subscription (includes maintenance); Term/Floating/",000-2300-00,AWR,1,12800,2560,10240,Normal
Invoice,799,2/24/2012,,10271,US Dept. of Energy,US,NORTH AMERICA,ADMIN,MISC,John DOE 2010 DC Phase II,300-4300-00,AWR,1,10228.48,0,10228.48,Normal
